# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_1_fit_model
# start_datetime = 2022-06-21 18:55:08 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:\Users\user\AppData\Local\Temp\tmp29dyckpa\cggnyrrh.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\Project\samples\cereal_1_fit-20220621205508_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,log_lik,calorie
# Adaptation terminated
# Step size = 0.912087
# Diagonal elements of inverse mass matrix:
# 2.22674, 0.0062948
-237.589,0.869568,0.912087,2,3,0,237.791,105.34,15.8912,-309.129,112.691
-236.644,0.941886,0.912087,2,3,0,238.909,104.636,12.7575,-308.174,108.369
-237.486,0.788547,0.912087,2,3,0,238.55,106.786,14.2489,-309.021,121.843
-237.6,0.981554,0.912087,3,7,0,238.565,106.071,15.5378,-309.139,82.436
-236.085,1,0.912087,2,3,0,237.346,104.207,13.4689,-307.621,97.8681
-237.161,0.876362,0.912087,2,7,0,237.193,105.904,15.1411,-308.701,103.501
-240.309,0.74131,0.912087,2,3,0,241.192,108.807,14.4021,-311.818,94.9285
-236.183,0.941302,0.912087,2,3,0,240.63,104.536,13.3313,-307.719,123.396
-236.167,0.659405,0.912087,2,3,0,239.627,103.436,14.2933,-307.703,95.5398
-236.167,0.673577,0.912087,1,3,0,238.812,103.436,14.2933,-307.703,103.538
-236.062,0.99929,0.912087,2,7,0,236.165,104.503,13.7706,-307.6,110.126
-236.727,0.908594,0.912087,2,3,0,236.96,105.604,13.2011,-308.262,111.279
-236.317,0.953559,0.912087,2,3,0,237.188,104.868,14.5486,-307.859,119.417
-236.19,0.95182,0.912087,2,7,0,236.761,104.526,13.3124,-307.725,108.626
-236.431,0.966347,0.912087,2,3,0,236.529,103.023,14.625,-307.965,122.212
-236.488,0.991932,0.912087,1,1,0,236.546,102.808,14.5591,-308.02,128.539
-238.889,0.659132,0.912087,2,3,0,239.894,103.683,17.0239,-310.418,109.225
-238.659,1,0.912087,1,1,0,239.221,104.085,16.8834,-310.191,74.974
-238.413,0.99796,0.912087,2,7,0,238.71,103.796,11.7252,-309.925,112.377
-238.135,1,0.912087,1,1,0,238.804,103.945,11.8311,-309.65,83.5813
-237.258,1,0.912087,2,3,0,239.093,101.829,14.8747,-308.778,92.8341
-236.152,1,0.912087,2,3,0,237.231,103.431,13.5069,-307.684,110.58
-236.053,0.998488,0.912087,2,3,0,236.188,104.205,13.5838,-307.59,104.087
-236.063,0.981487,0.912087,2,7,0,236.185,103.911,14.1706,-307.601,121.571
-236.063,0.81969,0.912087,1,3,0,237.272,103.911,14.1706,-307.601,110.879
-236.211,0.756314,0.912087,2,3,0,238.806,103.091,13.9772,-307.743,105.956
-236.378,0.990789,0.912087,2,3,0,236.422,102.941,14.4358,-307.91,113.093
-237.919,0.847677,0.912087,2,7,0,238.054,107.178,14.2289,-309.45,76.0279
-237.699,0.554047,0.912087,3,7,0,243.046,101.455,15.0901,-309.214,62.4761
-236.361,0.995106,0.912087,2,3,0,237.795,102.924,14.368,-307.893,116.655
